,Wijken en buurten,Soort misdrijf,Maand,Teststat,Totaal gemiddelde,Percentage verschil,P
6858,Kralingen West,Geluidshinder horeca,juli,0.04465260650749314,0.06982553137859798,0.6394882448568016,0.048
6860,Kralingen West,Geluidshinder horeca,september,0.0567821024149043,0.06887949935780857,0.8243686865367317,0.022
6864,Kralingen West,Melding overlast jeugd,januari,-0.1375564579641907,0.2794856216814524,-0.49217722592174196,0.01
6865,Kralingen West,Melding overlast jeugd,februari,-0.1282018500594696,0.27872636262513917,-0.45995595411937795,0.018
6869,Kralingen West,Melding overlast jeugd,juni,0.24552617593879916,0.24656014893395525,0.9958064066734764,0.0
6870,Kralingen West,Melding overlast jeugd,juli,0.21914543302579814,0.24889607774374387,0.8804696121062379,0.0
6874,Kralingen West,Melding overlast jeugd,november,-0.1163478436448403,0.2769314297122975,-0.4201323185516119,0.027
6900,Kralingen West,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.08850382669221132,0.2670601206229877,0.33140038462408006,0.025
6901,Kralingen West,2.2.1 Vernieling cq. zaakbeschadiging,februari,-0.09543140165359298,0.2830552465702634,-0.33714761626898104,0.012
6935,Kralingen West,1.2.2 Diefstal van motorvoertuigen,december,-0.03480087859722641,0.061361128880594897,-0.567148604207508,0.031
6937,Kralingen West,1.4.6 Straatroof,februari,0.041228845542666454,0.034390063032999615,1.1988592606854067,0.023
6950,Kralingen West,1.2.5 Diefstal af/uit/van ov. voertuigen,maart,0.02631367456268687,0.03820245446957117,0.6887953909779829,0.042
6977,Kralingen West,"1.2.3 Diefstal van brom-, snor-, fietsen",juni,0.14365135550709615,0.4965300342836686,0.2893105060892003,0.023
6983,Kralingen West,"1.2.3 Diefstal van brom-, snor-, fietsen",december,-0.1629511069728209,0.5217963431534065,-0.3122887101662071,0.019
7003,Kralingen West,Openbare dronkenschap,augustus,0.033448212480470536,0.04074533590662621,0.8209089883838954,0.009
7015,Kralingen West,Overlast ivm alcohol/ drugs,augustus,0.055287904119939724,0.11595554776867344,0.4768025780899836,0.019
7018,Kralingen West,Overlast ivm alcohol/ drugs,november,-0.0596785511690962,0.12459445963339176,-0.47898238288199235,0.01
7024,Kralingen West,Overlast door verward persoon,mei,-0.10054881142919575,0.31168197285434834,-0.3226006640948178,0.022
7029,Kralingen West,Overlast door verward persoon,oktober,0.09103711762221219,0.29605965657133626,0.30749585633014664,0.041
7035,Kralingen West,1.2.4 Zakkenrollerij,april,0.04000730356547165,0.029689666131498035,1.3475161151451127,0.002
7061,Kralingen West,Totaal registraties overlast,juni,0.387918624680496,1.7016934068322587,0.2279603500389742,0.028
7099,Kralingen West,Totaal misdrijven,augustus,-0.37753915756650275,3.192944066192119,-0.11824170725820227,0.006
7132,Kralingen West,1.1.1 Diefstal/inbraak woning,mei,-0.08268134058068277,0.17297964715401729,-0.4779830572036323,0.013
7134,Kralingen West,1.1.1 Diefstal/inbraak woning,juli,-0.06840589236474512,0.1721453868648071,-0.3973727882610476,0.041
7138,Kralingen West,1.1.1 Diefstal/inbraak woning,november,0.1156063586733467,0.1566955641482895,0.7377768432802743,0.001
7144,Hillegersberg Zuid,Melding overlast jeugd,mei,0.050897507489122695,0.0601190019561965,0.846612648796254,0.019
7145,Hillegersberg Zuid,Melding overlast jeugd,juni,0.05122621567378194,0.060054115044813484,0.8530009248418029,0.016
7149,Hillegersberg Zuid,Melding overlast jeugd,oktober,-0.04907304412309975,0.06842788283277712,-0.7171498238959637,0.034
7199,Hillegersberg Zuid,1.2.2 Diefstal van motorvoertuigen,december,-0.02886074293193314,0.04821558164161052,-0.5985770978862575,0.037
7224,Hillegersberg Zuid,"1.2.3 Diefstal van brom-, snor-, fietsen",januari,-0.09836903806790129,0.29356064757228895,-0.33508932100198485,0.033
7229,Hillegersberg Zuid,"1.2.3 Diefstal van brom-, snor-, fietsen",juni,0.10169756347777426,0.27599483370502886,0.3684763301999492,0.022
7232,Hillegersberg Zuid,"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.09291855176619113,0.27762450749102585,0.33469146008010364,0.035
7240,Hillegersberg Zuid,Overlast ivm alcohol/ drugs,mei,0.0365796802844912,0.03599833147942157,1.0161493264042516,0.002
7254,Hillegersberg Zuid,Overlast door verward persoon,juli,0.04335654591395527,0.09793670124257753,0.4426996760547026,0.045
7264,Hillegersberg Zuid,Totaal registraties overlast,mei,0.14245300275587758,0.3897892613759861,0.3654615887903312,0.024
7266,Hillegersberg Zuid,Totaal registraties overlast,juli,0.15930885269014794,0.3875645672714254,0.41105112836225355,0.01
7303,Hillegersberg Zuid,Totaal misdrijven,augustus,-0.21875346052209232,1.6648383791876555,-0.13139621434534166,0.031
7321,Hillegersberg Zuid,2.5.2 Winkeldiefstal,februari,0.022327959396924908,0.026149425287356313,0.8538604252889967,0.041
7350,Prins Alexander (Gebied),Geluidshinder horeca,juli,0.09699925815250013,0.07070013479673637,1.3719812335771921,0.001
7356,Prins Alexander (Gebied),Melding overlast jeugd,januari,-0.5620534288618858,1.3807660308571281,-0.4070591369581883,0.003
7357,Prins Alexander (Gebied),Melding overlast jeugd,februari,-0.5838301099546234,1.382721542454579,-0.42223259855937456,0.001
7361,Prins Alexander (Gebied),Melding overlast jeugd,juni,0.6596375204873992,1.2752969911834167,0.517242277718609,0.001
7362,Prins Alexander (Gebied),Melding overlast jeugd,juli,0.7270053392378306,1.2695313256290972,0.5726564792543216,0.0
7363,Prins Alexander (Gebied),Melding overlast jeugd,augustus,0.5060952621274276,1.2923172448200257,0.3916184390141051,0.01
7366,Prins Alexander (Gebied),Melding overlast jeugd,november,-0.42140953817979215,1.3655366180393986,-0.3086036160530362,0.039
7367,Prins Alexander (Gebied),Melding overlast jeugd,december,-0.3941209841909694,1.363450412727387,-0.2890614726520101,0.04
7374,Prins Alexander (Gebied),Geluidshinder overig,juli,0.5199475506892931,1.9552990368791456,0.2659171517412404,0.001
7375,Prins Alexander (Gebied),Geluidshinder overig,augustus,0.37883688711692054,1.9733265333932752,0.19197881379797965,0.033
7378,Prins Alexander (Gebied),Geluidshinder overig,november,-0.3816810126953341,2.031620807816582,-0.1878702025628165,0.031
7379,Prins Alexander (Gebied),Geluidshinder overig,december,-0.3378693307989747,2.0276413941597484,-0.1666316991614719,0.033
7397,Prins Alexander (Gebied),1.4.5 Mishandeling,juni,0.14919376009667906,0.6657833188125465,0.22408756104429384,0.009
7403,Prins Alexander (Gebied),1.4.5 Mishandeling,december,-0.17708578654073648,0.6925990665701454,-0.25568297026112363,0.003
7404,Prins Alexander (Gebied),2.2.1 Vernieling cq. zaakbeschadiging,januari,0.5346919079699277,1.3288338529765782,0.4023767958441318,0.0
7411,Prins Alexander (Gebied),2.2.1 Vernieling cq. zaakbeschadiging,augustus,-0.2939812155051309,1.3993621547570383,-0.2100822967848326,0.044
7435,Prins Alexander (Gebied),Overlast zwervers,augustus,0.09484254879138083,0.09517215573945276,0.9965367291986715,0.001
7439,Prins Alexander (Gebied),Overlast zwervers,december,-0.0580570008823624,0.10675197377088368,-0.5438494374536549,0.017
7449,Prins Alexander (Gebied),1.2.2 Diefstal van motorvoertuigen,oktober,0.10883281428331483,0.4524575082973304,0.24053709417458902,0.032
7457,Prins Alexander (Gebied),1.4.6 Straatroof,juni,0.05121499183723495,0.1356609515042257,0.3775219860199761,0.046
7483,Prins Alexander (Gebied),1.4.3 Openlijk geweld (persoon),augustus,-0.040060543008262714,0.08522183333084331,-0.4700737057925283,0.02
7492,Prins Alexander (Gebied),1.2.1 Diefstal uit/vanaf motorvoertuigen,mei,-0.2609441763758341,1.5850384983497436,-0.16462955104719235,0.046
7505,Prins Alexander (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",juni,0.26499487496764174,1.471019888911416,0.18014363841385106,0.044
7508,Prins Alexander (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.3853466996069889,1.4621507730517742,0.263547854782924,0.004
7511,Prins Alexander (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",december,-0.37634983563793345,1.5235054279548161,-0.24702887743770807,0.004
7522,Prins Alexander (Gebied),3.1.1 Drugshandel,november,0.1285009573423949,0.14911354043723357,0.8617658528233043,0.003
7524,Prins Alexander (Gebied),Openbare dronkenschap,januari,-0.04174612625429624,0.10039715264725815,-0.41580986266582454,0.025
7537,Prins Alexander (Gebied),2.4.2 Huisvredebreuk,februari,0.04174311043054091,0.02901371894697813,1.4387369818679718,0.0
7538,Prins Alexander (Gebied),2.4.2 Huisvredebreuk,maart,0.02848934336986195,0.03016168302309993,0.9445541665577089,0.018
7552,Prins Alexander (Gebied),Overlast ivm alcohol/ drugs,mei,0.08268015897369392,0.3001589523846054,0.2754545827030759,0.045
7554,Prins Alexander (Gebied),Overlast ivm alcohol/ drugs,juli,0.09663929988222307,0.29821234504311483,0.32406203662779687,0.017
7555,Prins Alexander (Gebied),Overlast ivm alcohol/ drugs,augustus,0.09813882501683761,0.3006263007375355,0.32644790151783365,0.025
7558,Prins Alexander (Gebied),Overlast ivm alcohol/ drugs,november,-0.11387799329030324,0.31632338740236404,-0.36000497536860965,0.009
7559,Prins Alexander (Gebied),Overlast ivm alcohol/ drugs,december,-0.1323387658908608,0.31744460787842316,-0.4168877423224171,0.003
7573,Prins Alexander (Gebied),1.2.4 Zakkenrollerij,februari,0.12718517475191565,0.36119762699295516,0.35212073736684957,0.041
7602,Prins Alexander (Gebied),1.4.7 Overval,juli,-0.028603043869048248,0.03446814650834442,-0.8298399179115626,0.03
7607,Prins Alexander (Gebied),1.4.7 Overval,december,0.04931142684201637,0.028107927996693285,1.7543600811777211,0.004
7608,Prins Alexander (Gebied),Totaal registraties overlast,januari,-0.9293746572839943,5.527902559128827,-0.1681242835493214,0.018
7609,Prins Alexander (Gebied),Totaal registraties overlast,februari,-0.9752348983295074,5.529495736002967,-0.17636959044559497,0.01
7612,Prins Alexander (Gebied),Totaal registraties overlast,mei,0.8935643090633222,5.360494327760638,0.16669438570912742,0.015
7613,Prins Alexander (Gebied),Totaal registraties overlast,juni,1.0721139628421497,5.342650427130309,0.20067080514904911,0.001
7614,Prins Alexander (Gebied),Totaal registraties overlast,juli,1.6027635930257358,5.29430967814996,0.3027332533343241,0.0
7615,Prins Alexander (Gebied),Totaal registraties overlast,augustus,1.0507030477149395,5.36182453891019,0.19595998341424647,0.002
7618,Prins Alexander (Gebied),Totaal registraties overlast,november,-1.0442467735424856,5.520348571627771,-0.1891631950397964,0.009
7619,Prins Alexander (Gebied),Totaal registraties overlast,december,-1.0715950260040252,5.520357761959541,-0.1941169525983122,0.006
7633,Prins Alexander (Gebied),2.5.1 Diefstal/inbraak bedrijven enz.,februari,0.09467726686859057,0.24208379681127196,0.3910929525878213,0.018
7636,Prins Alexander (Gebied),2.5.1 Diefstal/inbraak bedrijven enz.,mei,-0.08621108438865718,0.25826111753435227,-0.3338136426099446,0.038
7638,Prins Alexander (Gebied),2.5.1 Diefstal/inbraak bedrijven enz.,juli,-0.09512952350731876,0.25937346458663263,-0.3667665991157889,0.026
7650,Prins Alexander (Gebied),3.1.3 Wapenhandel,juli,0.04356373811707326,0.08253596862779473,0.5278151918653653,0.025
7663,Prins Alexander (Gebied),Totaal misdrijven,augustus,-1.2816897662411195,15.171841253543143,-0.08447819515260224,0.023
7686,Prins Alexander (Gebied),2.5.2 Winkeldiefstal,juli,-0.22144268630879116,1.039661451055816,-0.21299499571125546,0.043
7689,Prins Alexander (Gebied),2.5.2 Winkeldiefstal,oktober,0.30884406451703456,0.9943817419345778,0.3105890338615589,0.009
7704,Prins Alexander (Gebied),1.1.1 Diefstal/inbraak woning,januari,0.2573370929011536,0.9394694387670302,0.27391747116211196,0.009
7707,Prins Alexander (Gebied),1.1.1 Diefstal/inbraak woning,april,-0.2398435918664334,0.9852981373209789,-0.24342235388627342,0.011
7709,Prins Alexander (Gebied),1.1.1 Diefstal/inbraak woning,juni,-0.21523761833804603,0.98501078099914,-0.2185129569035995,0.031
7715,Prins Alexander (Gebied),1.1.1 Diefstal/inbraak woning,december,0.3992612836976944,0.9347483048817868,0.42713239661684854,0.0
7745,Oud Crooswijk,1.4.5 Mishandeling,juni,0.04948136825606045,0.10702614289549973,0.46232973474877115,0.025
7746,Oud Crooswijk,1.4.5 Mishandeling,juli,-0.048104192580334645,0.11556340652175111,-0.4162580009380441,0.033
7752,Oud Crooswijk,2.2.1 Vernieling cq. zaakbeschadiging,januari,0.14031184987515774,0.17932571037697434,0.7824413441898399,0.0
7769,Oud Crooswijk,1.2.1 Diefstal uit/vanaf motorvoertuigen,juni,-0.06124619885207958,0.13982695605955175,-0.43801424688094515,0.013
7796,Oud Crooswijk,3.1.1 Drugshandel,september,0.023730686155602726,0.02960264717773059,0.8016406780490493,0.035
7804,Oud Crooswijk,Overlast ivm alcohol/ drugs,mei,0.02951541984359419,0.04605509496959766,0.6408719787263104,0.04
7837,Oud Crooswijk,Totaal registraties overlast,februari,-0.10856715895648042,0.6361142009640341,-0.17067243396224507,0.036
7844,Oud Crooswijk,Totaal registraties overlast,september,0.1759415872170785,0.6126703663411115,0.2871716944101732,0.001
7846,Oud Crooswijk,Totaal registraties overlast,november,-0.1318806104975923,0.6366019902727357,-0.20716336504240507,0.021
7855,Oud Crooswijk,3.9.1 Horizontale fraude,augustus,-0.04137799744028888,0.08623141164854178,-0.47984831338417044,0.041
7860,Oud Crooswijk,Totaal misdrijven,januari,0.22703168709207494,1.54279967615906,0.14715564865640296,0.043
7867,Oud Crooswijk,Totaal misdrijven,augustus,-0.23273139301133366,1.5814468253289162,-0.14716359050702144,0.034
7870,Oud Crooswijk,Totaal misdrijven,november,0.2333913044823316,1.5462294739825329,0.1509422167986485,0.036
7884,Oud Crooswijk,1.1.1 Diefstal/inbraak woning,januari,0.056670669534459775,0.10592297407628623,0.535017733675466,0.002
7887,Oud Crooswijk,1.1.1 Diefstal/inbraak woning,april,-0.03883243576772785,0.11459001152530368,-0.3388815067808323,0.046
7902,Noord (Gebied),Geluidshinder horeca,juli,0.10346192697895737,0.09888411407676108,1.0462947253452932,0.008
7908,Noord (Gebied),Melding overlast jeugd,januari,-0.2055932570928729,0.6664374163228253,-0.3084959698500521,0.008
7909,Noord (Gebied),Melding overlast jeugd,februari,-0.18945615152598605,0.6649425287356322,-0.2849210921825547,0.016
7910,Noord (Gebied),Melding overlast jeugd,maart,-0.16288842617805174,0.6625442016398442,-0.24585291935978204,0.039
7912,Noord (Gebied),Melding overlast jeugd,mei,0.18161638451227752,0.632510831228276,0.28713561182754077,0.016
7913,Noord (Gebied),Melding overlast jeugd,juni,0.31972900491120565,0.6204511352698037,0.5153169794300902,0.0
7914,Noord (Gebied),Melding overlast jeugd,juli,0.2756914247505895,0.6241682283361736,0.4416941014211695,0.002
7921,Noord (Gebied),Geluidshinder overig,februari,-0.29496672322033834,1.7686318131256948,-0.166776782500053,0.031
7926,Noord (Gebied),Geluidshinder overig,juli,0.4136795620772069,1.7053917324668346,0.24257157707620824,0.005
7942,Noord (Gebied),3.6.4 Aantasting openbare orde,november,0.33523059357319646,0.06476940642680351,5.175755222522281,0.036
7956,Noord (Gebied),2.2.1 Vernieling cq. zaakbeschadiging,januari,0.5085111232006969,0.9174024550175256,0.5542944870263975,0.0
7957,Noord (Gebied),2.2.1 Vernieling cq. zaakbeschadiging,februari,0.2871645804140242,0.9368928439006305,0.30650739012847206,0.016
7987,Noord (Gebied),1.2.2 Diefstal van motorvoertuigen,augustus,-0.06431499306298465,0.23448828187426635,-0.2742780686050258,0.048
7988,Noord (Gebied),1.2.2 Diefstal van motorvoertuigen,september,0.07063604289163553,0.22402049398712362,0.3153106291056371,0.023
7995,Noord (Gebied),1.4.6 Straatroof,april,-0.057072411817147346,0.13889059363532927,-0.4109163214248799,0.024
8035,Noord (Gebied),1.2.1 Diefstal uit/vanaf motorvoertuigen,augustus,-0.32915965507734135,1.3529718046959434,-0.24328641139074902,0.019
8040,Noord (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",januari,-0.6421829646756889,2.2444876262806144,-0.2861156181733393,0.006
8041,Noord (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",februari,-0.5070078048213478,2.232916203188728,-0.22706082928562776,0.042
8048,Noord (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",september,0.8097064571185508,2.125395874672849,0.3809673608419819,0.0
8049,Noord (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",oktober,0.6559201808367549,2.1376282062600196,0.3068448380854538,0.007
8051,Noord (Gebied),"1.2.3 Diefstal van brom-, snor-, fietsen",december,-0.5699834074772278,2.234402399808406,-0.25509434089674365,0.022
8063,Noord (Gebied),3.1.1 Drugshandel,december,-0.08121186068905756,0.1990082817112851,-0.40808281942194324,0.008
8088,Noord (Gebied),Overlast ivm alcohol/ drugs,januari,-0.13899131550688834,0.43583081731023876,-0.3189111691657861,0.013
8091,Noord (Gebied),Overlast ivm alcohol/ drugs,april,0.11502366747083097,0.4122490598018963,0.2790149904189103,0.046
8094,Noord (Gebied),Overlast ivm alcohol/ drugs,juli,0.13594632564321105,0.4088564012924413,0.33250384539283084,0.014
8099,Noord (Gebied),Overlast ivm alcohol/ drugs,december,-0.1867361630802491,0.4359657069334487,-0.42832764162515846,0.001
8119,Noord (Gebied),1.2.4 Zakkenrollerij,augustus,-0.1083591590710612,0.23015494989911026,-0.47080959639825715,0.003
8122,Noord (Gebied),1.2.4 Zakkenrollerij,november,0.08445767761674328,0.2158272226681573,0.3913207823027971,0.01
8137,Noord (Gebied),1.4.7 Overval,februari,0.0249046559669474,0.029282536151279192,0.8504951838285173,0.028
8148,Noord (Gebied),Totaal registraties overlast,januari,-0.66160182469168,4.504873915735602,-0.1468635609047111,0.01
8149,Noord (Gebied),Totaal registraties overlast,februari,-0.6544485555539501,4.501751946607343,-0.1453764141862952,0.01
8152,Noord (Gebied),Totaal registraties overlast,mei,0.5263521027922806,4.391970689929151,0.119844174734411,0.048
8153,Noord (Gebied),Totaal registraties overlast,juni,0.5851112389255825,4.384378921297338,0.13345362009733597,0.029
8154,Noord (Gebied),Totaal registraties overlast,juli,1.0561163048798976,4.341080812287326,0.2432841844110769,0.0
8159,Noord (Gebied),Totaal registraties overlast,december,-0.6225014370268356,4.484567576781148,-0.138809690425859,0.021
8203,Noord (Gebied),Totaal misdrijven,augustus,-1.2769366360578822,12.563284398212092,-0.10164035100881796,0.007
8205,Noord (Gebied),Totaal misdrijven,oktober,1.1081796216390207,12.382142959006135,0.08949820926053742,0.013
8206,Noord (Gebied),Totaal misdrijven,november,1.291250571000293,12.37105941889034,0.10437671724610609,0.006
8207,Noord (Gebied),Totaal misdrijven,december,-1.0656784796384349,12.55997587877454,-0.0848471756573479,0.022
